city,preco_compra,tipo,razao_social,distribuidora,bairro,data_coleta,fornecedor,state,modalidade_de_compra,preco_venda,endereco,bandeira,id
RIO BRANCO,"2,656",Gasolina,W & A Comércio de Combustíveis Ltda.,-,Bosque,20/04/2011,PETROBRAS DISTRIBUIDORA S.A,AC,CIF,"3,100","Rua Marechal Deodoro da Fonseca, 1040",BRANCA,16-487-618-1
RIO BRANCO,"2,656",Gasolina,Auto Posto Ale V Ltda.,-,Estação Experimental,20/04/2011,-,AC,CIF,"3,100","Avenida Nações Unidas, 2123",PETROBRAS DISTRIBUIDORA S.A,16-487-618-2
RIO BRANCO,"2,678",Gasolina,T.m. Comércio de Combustíveis e Derivados Ltda,-,Conquista,20/04/2011,-,AC,CIF,"3,130","Rua Valdomiro Lopes, 793",PETROBRAS DISTRIBUIDORA S.A,16-487-618-3
RIO BRANCO,"2,655",Gasolina,Auto Posto Acauan Ltda,-,Vila Acre,20/04/2011,-,AC,CIF,"3,130","Rodovia Ac 40, 1800",PETROBRAS DISTRIBUIDORA S.A,16-487-618-4
RIO BRANCO,-,Gasolina,Auto Posto Castanheira Ltda.,-,Floresta,20/04/2011,-,AC,-,"3,130","Estrada da Floresta, S/n",EQUADOR,16-487-618-5
RIO BRANCO,-,Gasolina,R & M Comércio de Derivados de Petróleo Ltda.,-,Bosque,20/04/2011,-,AC,-,"3,130","Avenida Nações Unidas, 480",SABBA,16-487-618-6
RIO BRANCO,-,Gasolina,Comdepe Comércio de Derivados de Petróleo Ltda,-,Placas,20/04/2011,-,AC,-,"3,130","Estrada Jarbas Passarinho, 115",PETROBRAS DISTRIBUIDORA S.A,16-487-618-7
RIO BRANCO,-,Gasolina,F. S.c. Magalhães - Me.,-,Distrito Industria,20/04/2011,-,AC,-,"3,130","Rodovia Br 364 - Rua 3 - Zona A Setor 14 L/1a, S/n",EQUADOR,16-487-618-8
RIO BRANCO,"2,692",Gasolina,Comdepe Comércio de Derivados de Petróleo Ltda,-,Aviário,20/04/2011,-,AC,CIF,"3,130","Avenida Naçoes Unidas, 23 0",PETROBRAS DISTRIBUIDORA S.A,16-487-618-9
RIO BRANCO,-,Gasolina,Codepe Combustiveis Ltda.,-,Calafate,20/04/2011,-,AC,-,"3,130","Loteamento Portal da Amazônia, S/n Quadra 101 Lts 1,2,3,4,5 e 33",PETROBRAS DISTRIBUIDORA S.A,16-487-618-10
RIO BRANCO,"2,546",Gasolina,Auto Posto Isaurão Ltda.,-,Estação Experimental,20/04/2011,-,AC,CIF,"3,130","Rua Isaura Parente, 1412",PETROBRAS DISTRIBUIDORA S.A,16-487-618-11
RIO BRANCO,"2,665",Gasolina,J. Chikowski,-,Bosque,20/04/2011,-,AC,CIF,"3,130","Rua Isaura Parente, 671",PETROBRAS DISTRIBUIDORA S.A,16-487-618-12
RIO BRANCO,"2,627",Gasolina,W. L. Soster - Me,-,Belo Jardim,20/04/2011,-,AC,FOB,"3,139","Rodovia Br 364, 66 Sentido Porto Velho",SABBA,16-487-618-13
RIO BRANCO,-,Gasolina,M.n. Matozo,-,Placas,20/04/2011,-,AC,-,"3,140","Rua Juarez Tavora, 1489",PETROBRAS DISTRIBUIDORA S.A,16-487-618-14
RIO BRANCO,"2,586",Gasolina,Posto Village Ltda.,-,Vila Ivonete,20/04/2011,PETROBRAS DISTRIBUIDORA S.A,AC,FOB,"3,140","Rua Antonio da Rocha Viana, S/n Conj. Village W. Marciel Qd. 02 Lotes 01 A 04",BRANCA,16-487-618-15
RIO BRANCO,-,Gasolina,Norte Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,-,"3,140","Avenida Adenilson Rogerio de Oliveira, 72",EQUADOR,16-487-618-16
RIO BRANCO,"2,582",Gasolina,Auto Posto Canindé Ltda.,-,Zona Rural - Vila Acre,20/04/2011,-,AC,CIF,"3,150","Rodovia Ac -40, 3206 Km - 07",EQUADOR,16-487-618-17
RIO BRANCO,"2,673",Gasolina,Auto Posto Amapá Ltda.,-,Corrente,20/04/2011,PETROBRAS DISTRIBUIDORA S.A,AC,CIF,"3,150","Rodovia Ac 40, Via Chico Mendes, 3570 Km 04",BRANCA,16-487-618-18
RIO BRANCO,-,Gasolina,Norte Comércio de Derivados de Petróleo Ltda.,-,Ivete Vargas,20/04/2011,-,AC,-,"3,190","Rua   Rio de Janeiro, 1215 Zona Urbana",IPP,16-487-618-19
RIO BRANCO,"2,612",Gasolina,Rp Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,FOB,"3,240","Rua Minas Gerais, 900",SABBA,16-487-618-20
RIO BRANCO,"2,653",Gasolina,Pr Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,CIF,"3,240","Rua Floriano Peixoto, 815",PETROBRAS DISTRIBUIDORA S.A,16-487-618-21
SENA MADUREIRA,-,Diesel,Sena Commercio de Derivados de Petroleo Ltda,-,Bairro do Triângulo,20/04/2011,-,AC,-,"2,490","Avenida Brasil, 2154",PETROBRAS DISTRIBUIDORA S.A,19-532-618-0
SENA MADUREIRA,-,Diesel,Petrosena Ltda,-,Jorge Alves Junior,20/04/2011,-,AC,-,"2,490","Avenida Brasil, 116",EQUADOR,19-532-618-1
SENA MADUREIRA,-,Diesel,Sildo Barbosa Gomes de Freitas,-,Centro,20/04/2011,-,AC,-,"2,500","Rua Padre Egidio, S/n Esquina Com Monsenhor Tavora",PETROBRAS DISTRIBUIDORA S.A,19-532-618-2
SENA MADUREIRA,-,Diesel,J. N. Comercio de Derivados de Petroleo Ltda,-,Centro,20/04/2011,-,AC,-,"2,500","Rua Avelino Chaves, 200",PETROBRAS DISTRIBUIDORA S.A,19-532-618-3
SENA MADUREIRA,-,Diesel,Yaco Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,-,"2,500","Rua Monsenhor Távora, 246",PETROBRAS DISTRIBUIDORA S.A,19-532-618-4
SENA MADUREIRA,-,Diesel,J. N. Comercio de Derivados de Petroleo Ltda,-,Cristo Libertador,20/04/2011,-,AC,-,"2,500","Rua Maranhão, 2.456 Esquina  Com  Br 364",PETROBRAS DISTRIBUIDORA S.A,19-532-618-5
SENA MADUREIRA,-,Etanol,Sildo Barbosa Gomes de Freitas,-,Centro,20/04/2011,-,AC,-,"2,420","Porto da Feira Livre, S/n",BRANCA,19-643-618-0
SENA MADUREIRA,-,Etanol,J. N. Comercio de Derivados de Petroleo Ltda,-,Centro,20/04/2011,-,AC,-,"2,420","Rua Avelino Chaves, 200",PETROBRAS DISTRIBUIDORA S.A,19-643-618-1
SENA MADUREIRA,-,Etanol,Sena Commercio de Derivados de Petroleo Ltda,-,Bairro do Triângulo,20/04/2011,-,AC,-,"2,420","Avenida Brasil, 2154",PETROBRAS DISTRIBUIDORA S.A,19-643-618-2
SENA MADUREIRA,-,Etanol,Yaco Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,-,"2,420","Rua Monsenhor Távora, 246",PETROBRAS DISTRIBUIDORA S.A,19-643-618-3
SENA MADUREIRA,-,Etanol,Sildo Barbosa Gomes de Freitas,-,Centro,20/04/2011,-,AC,-,"2,430","Rua Padre Egidio, S/n Esquina Com Monsenhor Tavora",PETROBRAS DISTRIBUIDORA S.A,19-643-618-4
SENA MADUREIRA,-,Etanol,Petrosena Ltda,-,Jorge Alves Junior,20/04/2011,-,AC,-,"2,590","Avenida Brasil, 116",EQUADOR,19-643-618-5
SENA MADUREIRA,-,GLP,Queidili Taveira de Lima - Me,-,Bosque,20/04/2011,,AC,-,"45,00","Rua Piauí, 1374 Mercantil Popular",-,19-462-618-0
SENA MADUREIRA,-,GLP,Francisco de Assis Gonçalves Freitas Me,-,Trângulo,20/04/2011,,AC,-,"45,00","Rodovia Br 364  Km 145, S/n",-,19-462-618-1
SENA MADUREIRA,-,GLP,Comercial Oliveira Ltda.,-,Zona Rural,20/04/2011,,AC,-,"45,00","Rodovia Br 364 - St 04 - Q-02 L-01, Sn",-,19-462-618-2
SENA MADUREIRA,-,GLP,J. N. Comercio de Derivados de Petroleo Ltda,-,Centro,20/04/2011,,AC,-,"45,00","Rua Avelino Chaves, 200",-,19-462-618-3
SENA MADUREIRA,-,Gasolina,J. N. Comercio de Derivados de Petroleo Ltda,-,Cristo Libertador,20/04/2011,-,AC,-,"3,200","Rua Maranhão, 2.456 Esquina  Com  Br 364",PETROBRAS DISTRIBUIDORA S.A,19-487-618-0
SENA MADUREIRA,-,Gasolina,Yaco Comércio de Derivados de Petróleo Ltda.,-,Centro,20/04/2011,-,AC,-,"3,200","Rua Monsenhor Távora, 246",PETROBRAS DISTRIBUIDORA S.A,19-487-618-1
SENA MADUREIRA,-,Gasolina,Sildo Barbosa Gomes de Freitas,-,Centro,20/04/2011,-,AC,-,"3,200","Porto da Feira Livre, S/n",BRANCA,19-487-618-2
SENA MADUREIRA,-,Gasolina,J. N. Comercio de Derivados de Petroleo Ltda,-,Centro,20/04/2011,-,AC,-,"3,200","Rua Avelino Chaves, 200",PETROBRAS DISTRIBUIDORA S.A,19-487-618-3
SENA MADUREIRA,-,Gasolina,Sildo Barbosa Gomes de Freitas,-,Centro,20/04/2011,-,AC,-,"3,230","Rua Padre Egidio, S/n Esquina Com Monsenhor Tavora",PETROBRAS DISTRIBUIDORA S.A,19-487-618-4
SENA MADUREIRA,-,Gasolina,Petrosena Ltda,-,Jorge Alves Junior,20/04/2011,-,AC,-,"3,440","Avenida Brasil, 116",EQUADOR,19-487-618-5
SENADOR GUIOMARD,"2,017",Diesel,Auto Posto Santa Rita Ltda.,-,Triunfo,19/04/2011,-,AC,FOB,"2,450","Avenida Castelo Branco, 122",DNP,20-532-618-0
SENADOR GUIOMARD,"2,017",Diesel,F Hamaguchi Aquino,-,Centro,19/04/2011,-,AC,CIF,"2,450","R Castelo Branco, 776",DNP,20-532-618-1
SENADOR GUIOMARD,"2,039",Diesel,Auto Posto Quinari Ltda.,-,Centro,19/04/2011,-,AC,CIF,"2,450","Avenida Castelo Branco, 2709",SABBA,20-532-618-2
SENADOR GUIOMARD,"2,010",Etanol,F Hamaguchi Aquino,-,Centro,19/04/2011,-,AC,CIF,"2,410","R Castelo Branco, 776",DNP,20-643-618-0
SENADOR GUIOMARD,-,Etanol,A.r. Caetano,-,Campinas,19/04/2011,-,AC,-,"2,410","Rodovia Br 364, S/n Km 60",BRANCA,20-643-618-1
SENADOR GUIOMARD,"1,745",Etanol,Auto Posto Santa Rita Ltda.,-,Triunfo,19/04/2011,-,AC,FOB,"2,410","Avenida Castelo Branco, 122",DNP,20-643-618-2
SENADOR GUIOMARD,"38,12",GLP,Auto Posto Santa Rita Ltda.,-,Triunfo,20/04/2011,,AC,CIF,"44,00","Avenida Castelo Branco, 122",-,20-462-618-0
SENADOR GUIOMARD,"37,73",GLP,F. Almeida Santos,-,Manoel Gomes,20/04/2011,,AC,CIF,"44,00","Avenida Guiomard Vieira, S/n",-,20-462-618-1
SENADOR GUIOMARD,"38,12",GLP,F Hamaguchi Aquino,-,Centro,20/04/2011,,AC,CIF,"44,00","R Castelo Branco, 776",-,20-462-618-2
SENADOR GUIOMARD,"38,12",GLP,Auto Posto Quinari Ltda.,-,Centro,20/04/2011,,AC,CIF,"44,00","Avenida Castelo Branco, 2709",-,20-462-618-3
SENADOR GUIOMARD,"2,534",Gasolina,F Hamaguchi Aquino,-,Centro,19/04/2011,-,AC,CIF,"2,990","R Castelo Branco, 776",DNP,20-487-618-0
SENADOR GUIOMARD,-,Gasolina,A.r. Caetano,-,Campinas,19/04/2011,-,AC,-,"2,990","Rodovia Br 364, S/n Km 60",BRANCA,20-487-618-1
SENADOR GUIOMARD,"2,534",Gasolina,Auto Posto Santa Rita Ltda.,-,Triunfo,19/04/2011,-,AC,FOB,"2,990","Avenida Castelo Branco, 122",DNP,20-487-618-2
TARAUACA,-,Diesel,J. Mourão Comércio e Transportes Ltda. Epp,-,Centro,20/04/2011,-,AC,-,"2,790","Avenida Tancredo Neves, 671",BRANCA,21-532-618-0
TARAUACA,-,Diesel,J. L. Melo,-,Centro,20/04/2011,-,AC,-,"2,800","Rua João de Paiva, 03",BRANCA,21-532-618-1
TARAUACA,"2,300",Diesel,Posto-ri Ltda.,-,Centro,20/04/2011,ATEM' S,AC,CIF,"2,810","Rua 31 de Março, S/n Margem Esquerda, Rio Tarauaca",BRANCA,21-532-618-2
TARAUACA,"2,300",Diesel,Posto-ri Ltda.,-,Centro,20/04/2011,ATEM' S,AC,FOB,"2,810","Rua Justiniano Serpa, 69",BRANCA,21-532-618-3
TARAUACA,"2,330",Diesel,Posto-ri Ltda.,-,Corcovado,20/04/2011,-,AC,CIF,"2,810","Rodovia Br 364,, 1430",ATEM'' S,21-532-618-4
TARAUACA,-,GLP,J. Mourão Comércio e Transportes Ltda. Epp,-,Centro,20/04/2011,,AC,-,"50,00","Rua Quintino Bocaiúva, 238",-,21-462-618-0
TARAUACA,"2,750",Gasolina,Posto-ri Ltda.,-,Corcovado,20/04/2011,-,AC,CIF,"3,390","Rodovia Br 364,, 1430",ATEM'' S,21-487-618-0
TARAUACA,-,Gasolina,J. Mourão Comércio e Transportes Ltda. Epp,-,Centro,20/04/2011,-,AC,-,"3,390","Avenida Tancredo Neves, 671",BRANCA,21-487-618-1
TARAUACA,-,Gasolina,J. L. Melo,-,Centro,20/04/2011,-,AC,-,"3,390","Rua João de Paiva, 03",BRANCA,21-487-618-2
TARAUACA,"2,750",Gasolina,Posto-ri Ltda.,-,Centro,20/04/2011,ATEM' S,AC,FOB,"3,390","Rua Justiniano Serpa, 69",BRANCA,21-487-618-3
TARAUACA,"2,750",Gasolina,Posto-ri Ltda.,-,Centro,20/04/2011,ATEM' S,AC,CIF,"3,390","Rua 31 de Março, S/n Margem Esquerda, Rio Tarauaca",BRANCA,21-487-618-4
XAPURI,"2,102",Diesel,Luiz M. da Costa,-,Centro,19/04/2011,-,AC,FOB,"2,540","Rua Coronel Brandão, S/n Posto",PETROBRAS DISTRIBUIDORA S.A,22-532-618-0
XAPURI,"40,42",GLP,S R Bezerra Importação e Exportação,FOGAS,Centro,21/04/2011,,AC,FOB,"46,00","Rua Coronel Brandão, 882",-,22-462-618-0
XAPURI,"2,589",Gasolina,Auto Posto Malabah Ltda,-,Centro,19/04/2011,-,AC,FOB,"3,160","Rua Coronel Brandao, S/n",DNP,22-487-618-0
ARAPIRACA,"1,780",Diesel,Auto Posto Bananeira Ltda,-,Centro,19/04/2011,-,AL,CIF,"1,950","Rua Marechal Deodoro, 275",PETROBRAS DISTRIBUIDORA S.A,30-532-618-0
ARAPIRACA,"1,799",Diesel,Neusvaldo Alves Barbosa & Cia Ltda.,-,Planalto,19/04/2011,PETROX DISTRIBUIDORA,AL,CIF,"1,959","Rodovia Al 220, 3790",BRANCA,30-532-618-1
ARAPIRACA,"1,751",Diesel,Centro Comercial Ferreira Ltda.,-,Boa Vista,18/04/2011,-,AL,CIF,"1,969","Rodovia Al 110, S/n Km 66",PETROBRAS DISTRIBUIDORA S.A,30-532-618-2
ARAPIRACA,"1,772",Diesel,Rodo Center Auto Posto Ltda,-,Jardim Esperança,19/04/2011,-,AL,CIF,"1,970","Alameda Al 220, S/n Km 06",PETROBRAS DISTRIBUIDORA S.A,30-532-618-3
ARAPIRACA,"1,814",Diesel,Auto Posto Massaranduba Ltda.,-,Planalto,19/04/2011,-,AL,CIF,"1,970","Rodovia Al 220, 4698",ALE,30-532-618-4
ARAPIRACA,"1,779",Diesel,Auto Posto Morada Ltda,-,Jardim Esperanca,19/04/2011,-,AL,CIF,"1,970","Rodovia Al-220, 5909",PETROBRAS DISTRIBUIDORA S.A,30-532-618-5
ARAPIRACA,"1,828",Diesel,Distribuidora de Veículos Confiança Ltda,-,Centro,19/04/2011,-,AL,CIF,"1,980","Rua 15 de Novembro, 451",SHELL,30-532-618-6
ARAPIRACA,"1,776",Diesel,Posto Atlantic Confianca Ltda,-,Arapiraca,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"1,980","Rua 15 de Novembro, 470",BRANCA,30-532-618-7
ARAPIRACA,-,Diesel,Cirio Antonio de Souza Cia Ltda,-,Eldorado,19/04/2011,-,AL,-,"1,999","Rua Expedicionarios Brasileiros, 1061",PETROBRAS DISTRIBUIDORA S.A,30-532-618-8
ARAPIRACA,"1,772",Diesel,Ibn Pinto e Silva & Cia. Ltda.,-,Jardim Esperanca,19/04/2011,-,AL,CIF,"1,999","Av. José Emidio de Lima, 23",IPP,30-532-618-9
ARAPIRACA,"1,789",Diesel,Posto Arapiraca Ltda,-,Centro,19/04/2011,-,AL,CIF,"1,999","Rua Expedicionarios Brasileiros, 252",PETROBRAS DISTRIBUIDORA S.A,30-532-618-10
ARAPIRACA,-,Etanol,Cirio Antonio de Souza Cia Ltda,-,Eldorado,19/04/2011,-,AL,-,"2,099","Rua Expedicionarios Brasileiros, 1061",PETROBRAS DISTRIBUIDORA S.A,30-643-618-0
ARAPIRACA,"1,920",Etanol,Auto Posto Bananeira Ltda,-,Centro,19/04/2011,-,AL,CIF,"2,100","Rua Marechal Deodoro, 275",PETROBRAS DISTRIBUIDORA S.A,30-643-618-1
ARAPIRACA,"1,924",Etanol,Auto Posto Eldorado Ltda.,-,Eldorado,19/04/2011,ALESAT,AL,CIF,"2,190","Rua Expedicionário Brasileiro, 639",BRANCA,30-643-618-2
ARAPIRACA,"1,831",Etanol,Neusvaldo Alves Barbosa & Cia Ltda.,-,Planalto,19/04/2011,PETROX DISTRIBUIDORA,AL,CIF,"2,190","Rodovia Al 220, 3790",BRANCA,30-643-618-3
ARAPIRACA,"1,842",Etanol,Centro Comercial Ferreira Ltda.,-,Boa Vista,18/04/2011,-,AL,CIF,"2,219","Rodovia Al 110, S/n Km 66",PETROBRAS DISTRIBUIDORA S.A,30-643-618-4
ARAPIRACA,"2,001",Etanol,Ibn Pinto e Silva & Cia. Ltda.,-,Jardim Esperanca,19/04/2011,-,AL,CIF,"2,290","Av. José Emidio de Lima, 23",IPP,30-643-618-5
ARAPIRACA,-,Etanol,J. R. Soares & Souza Ltda Me,-,Jardim Esperança,19/04/2011,-,AL,-,"2,290","Rua Benjamim Freire de Amorim, 2135",BRANCA,30-643-618-6
ARAPIRACA,"1,854",Etanol,Rodo Center Auto Posto Ltda,-,Jardim Esperança,19/04/2011,-,AL,CIF,"2,290","Alameda Al 220, S/n Km 06",PETROBRAS DISTRIBUIDORA S.A,30-643-618-7
ARAPIRACA,-,Etanol,Auto Posto Massaranduba Ltda.,-,Planalto,19/04/2011,-,AL,-,"2,319","Rodovia Al 220, 4698",ALE,30-643-618-8
ARAPIRACA,"2,147",Etanol,Auto Posto M M Garrote Ltda.,-,Planalto,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"2,350","Rodovia Al 220, 5848 Km 96",BRANCA,30-643-618-9
ARAPIRACA,"2,101",Etanol,Posto Arapiraca Ltda,-,Centro,19/04/2011,-,AL,CIF,"2,369","Rua Expedicionarios Brasileiros, 252",PETROBRAS DISTRIBUIDORA S.A,30-643-618-10
ARAPIRACA,"1,890",Etanol,Posto Atlantic Confianca Ltda,-,Arapiraca,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"2,390","Rua 15 de Novembro, 470",BRANCA,30-643-618-11
ARAPIRACA,"1,920",Etanol,Distribuidora de Veículos Confiança Ltda,-,Centro,19/04/2011,-,AL,CIF,"2,390","Rua 15 de Novembro, 451",SHELL,30-643-618-12
ARAPIRACA,-,GLP,D M da Silva & Cia Ltda Me,-,Santa Esmeralda,18/04/2011,,AL,-,"34,00","Rua Alexandrina Pereira de Oliveira, 410",-,30-462-618-0
ARAPIRACA,-,GLP,Comercial de Combustíveis e Lubrificantes Vital Ltda.,-,Planalto,18/04/2011,,AL,-,"35,00","Rodovia Al 220, S/n.º Km 06",-,30-462-618-1
ARAPIRACA,-,GLP,Paiva Gas Ltda.,-,Centro,18/04/2011,,AL,-,"35,00","Rua São Francisco, 41",-,30-462-618-2
ARAPIRACA,-,GLP,Comercio de Gás Anjo Gabriel Ltda.,-,Sao Luiz,18/04/2011,,AL,-,"35,00","Rua Theo Brandão Vilela, 215",-,30-462-618-3
ARAPIRACA,-,GLP,Distribuidora de Gas Vital Ltda,-,Novo Horizonte,18/04/2011,,AL,-,"35,00","Avenida Deputado Ceci Cunha, 501",-,30-462-618-4
ARAPIRACA,-,Gasolina,J. R. Soares & Souza Ltda Me,-,Jardim Esperança,19/04/2011,-,AL,-,"2,740","Rua Benjamim Freire de Amorim, 2135",BRANCA,30-487-618-0
ARAPIRACA,"2,368",Gasolina,Auto Posto Morada Ltda,-,Jardim Esperanca,19/04/2011,-,AL,CIF,"2,749","Rodovia Al-220, 5909",PETROBRAS DISTRIBUIDORA S.A,30-487-618-1
ARAPIRACA,"2,460",Gasolina,Auto Posto Eldorado Ltda.,-,Eldorado,19/04/2011,ALESAT,AL,CIF,"2,770","Rua Expedicionário Brasileiro, 639",BRANCA,30-487-618-2
ARAPIRACA,"2,442",Gasolina,Auto Posto Massaranduba Ltda.,-,Planalto,19/04/2011,-,AL,CIF,"2,770","Rodovia Al 220, 4698",ALE,30-487-618-3
ARAPIRACA,"2,389",Gasolina,Neusvaldo Alves Barbosa & Cia Ltda.,-,Planalto,19/04/2011,PETROX DISTRIBUIDORA,AL,CIF,"2,770","Rodovia Al 220, 3790",BRANCA,30-487-618-4
ARAPIRACA,"2,429",Gasolina,Posto Arapiraca Ltda,-,Centro,19/04/2011,-,AL,CIF,"2,790","Rua Expedicionarios Brasileiros, 252",PETROBRAS DISTRIBUIDORA S.A,30-487-618-5
ARAPIRACA,"2,319",Gasolina,Centro Comercial Ferreira Ltda.,-,Boa Vista,18/04/2011,-,AL,CIF,"2,799","Rodovia Al 110, S/n Km 66",PETROBRAS DISTRIBUIDORA S.A,30-487-618-6
ARAPIRACA,"2,420",Gasolina,Auto Posto Bananeira Ltda,-,Centro,19/04/2011,-,AL,CIF,"2,800","Rua Marechal Deodoro, 275",PETROBRAS DISTRIBUIDORA S.A,30-487-618-7
ARAPIRACA,"2,410",Gasolina,Rodo Center Auto Posto Ltda,-,Jardim Esperança,19/04/2011,-,AL,CIF,"2,849","Alameda Al 220, S/n Km 06",PETROBRAS DISTRIBUIDORA S.A,30-487-618-8
ARAPIRACA,"2,445",Gasolina,Posto Atlantic Confianca Ltda,-,Arapiraca,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"2,850","Rua 15 de Novembro, 470",BRANCA,30-487-618-9
ARAPIRACA,"2,414",Gasolina,Auto Posto M M Garrote Ltda.,-,Planalto,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"2,859","Rodovia Al 220, 5848 Km 96",BRANCA,30-487-618-10
ARAPIRACA,"2,460",Gasolina,Ibn Pinto e Silva & Cia. Ltda.,-,Jardim Esperanca,19/04/2011,-,AL,CIF,"2,890","Av. José Emidio de Lima, 23",IPP,30-487-618-11
DELMIRO GOUVEIA,-,Diesel,Auto Posto Mandacaru Ltda,-,Pedra Velha,18/04/2011,-,AL,-,"2,060","Avenida Caxanga, 126",BRANCA,74-532-618-0
DELMIRO GOUVEIA,-,Diesel,Cicero Valdo Freitas Me,-,Centro,18/04/2011,-,AL,-,"2,070","Rua Floriano Peixoto, 247",PETROBRAS DISTRIBUIDORA S.A,74-532-618-1
DELMIRO GOUVEIA,-,Diesel,Fagna de Araújo Fortes,-,Centro,18/04/2011,-,AL,-,"2,070","Rua Floriano Peixoto, 281",PETROBRAS DISTRIBUIDORA S.A,74-532-618-2
DELMIRO GOUVEIA,-,Diesel,José Amaral Bezerra Delgado,-,Centro,18/04/2011,-,AL,-,"2,070","Rua Visconde de Mauá, 280",BRANCA,74-532-618-3
DELMIRO GOUVEIA,-,Diesel,Gilvan Martins de Souza,-,Bom Sossego,18/04/2011,-,AL,-,"2,070","Rodovia Manoel Ribeiro, 475",BRANCA,74-532-618-4
DELMIRO GOUVEIA,-,Etanol,Gilvan Martins de Souza,-,Bom Sossego,18/04/2011,-,AL,-,"2,440","Rodovia Manoel Ribeiro, 475",BRANCA,74-643-618-0
DELMIRO GOUVEIA,-,Etanol,Cicero Valdo Freitas Me,-,Centro,18/04/2011,-,AL,-,"2,440","Rua Floriano Peixoto, 247",PETROBRAS DISTRIBUIDORA S.A,74-643-618-1
DELMIRO GOUVEIA,-,Etanol,Posto Divisa Araújo Ltda,-,Zona Rural,18/04/2011,-,AL,-,"2,490","Rodovia Br 110, 500 Povoado São Sebastião",BRANCA,74-643-618-2
DELMIRO GOUVEIA,-,Etanol,Auto Posto Mandacaru Ltda,-,Pedra Velha,18/04/2011,-,AL,-,"2,640","Avenida Caxanga, 126",BRANCA,74-643-618-3
DELMIRO GOUVEIA,-,Etanol,Fagna de Araújo Fortes,-,Centro,18/04/2011,-,AL,-,"2,650","Rua Floriano Peixoto, 281",PETROBRAS DISTRIBUIDORA S.A,74-643-618-4
DELMIRO GOUVEIA,-,GLP,Weslamy Gomes Vilarindo,-,Eldorado,18/04/2011,,AL,-,"35,00","Rua Jose Correia Filho, 130",-,74-462-618-0
DELMIRO GOUVEIA,-,Gasolina,Gilvan Martins de Souza,-,Bom Sossego,18/04/2011,-,AL,-,"2,900","Rodovia Manoel Ribeiro, 475",BRANCA,74-487-618-0
DELMIRO GOUVEIA,-,Gasolina,Posto Delmiro Gouveia Ltda,-,Centro,18/04/2011,-,AL,-,"2,900","Praca Vicente de Menezes, 20",BRANCA,74-487-618-1
DELMIRO GOUVEIA,-,Gasolina,José Amaral Bezerra Delgado,-,Centro,18/04/2011,-,AL,-,"2,900","Rua Visconde de Mauá, 280",BRANCA,74-487-618-2
DELMIRO GOUVEIA,-,Gasolina,Cicero Valdo Freitas Me,-,Centro,18/04/2011,-,AL,-,"2,900","Rua Floriano Peixoto, 247",PETROBRAS DISTRIBUIDORA S.A,74-487-618-3
DELMIRO GOUVEIA,-,Gasolina,Auto Posto Mandacaru Ltda,-,Pedra Velha,18/04/2011,-,AL,-,"2,910","Avenida Caxanga, 126",BRANCA,74-487-618-4
DELMIRO GOUVEIA,-,Gasolina,Fagna de Araújo Fortes,-,Centro,18/04/2011,-,AL,-,"2,920","Rua Floriano Peixoto, 281",PETROBRAS DISTRIBUIDORA S.A,74-487-618-5
MACEIO,"1,768",Diesel,Josibias de Barros Pino,-,Jardim Petrópolis,19/04/2011,DPPI,AL,CIF,"1,980","Avenida Empresario Lourival Lobo Ferreira, 1380",BRANCA,109-532-618-0
MACEIO,"1,788",Diesel,Makro Atacadista S/a.,-,Taboleiro dos Martins,20/04/2011,-,AL,CIF,"1,980","Avenida Durval de Goes Monteiro, 6775",PETROBRAS DISTRIBUIDORA S.A,109-532-618-1
MACEIO,"1,790",Diesel,Auto Posto Malis Ltda,-,Tabuleiro dos Martins,19/04/2011,PETROX DISTRIBUIDORA,AL,CIF,"1,990","Avenida Menino Marcelo, 68",BRANCA,109-532-618-2
MACEIO,-,Diesel,Posto Antas de Combustiveis e Serviços Ltda,-,Poço,20/04/2011,-,AL,-,"1,999","Avenida Comendador Calaca, 1615 0",PETROBRAS DISTRIBUIDORA S.A,109-532-618-3
MACEIO,-,Diesel,Alianca Comercio e Distribuicao de Combustiveis Ltda,-,Santos Dumont,20/04/2011,-,AL,-,"1,999","Rua Lourival Melo Mota, 7401",BRANCA,109-532-618-4
MACEIO,"1,766",Diesel,J. Aquino,-,Taboleiro dos Martins,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,AL,CIF,"2,020","Avenida Durval de Goes Monteiro, 3548",BRANCA,109-532-618-5
